source_id,run_accession,experiment_accession,experiment_title,run_title,file_name,file_type,data_level,size_bytes,download_url,is_raw,is_processed,local_path,download_status,sha256,git_tracking,notes
HRA005567,HRR1375369,HRX1076971,CP1-1,CP1-1-a,HRR1375369_f1.fq.gz,FASTQ,raw,5009377565,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375369/HRR1375369_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375369/HRR1375369_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375369,HRX1076971,CP1-1,CP1-1-a,HRR1375369_r2.fq.gz,FASTQ,raw,11199674364,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375369/HRR1375369_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375369/HRR1375369_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375369,,,,HRR1375369_sta.xml,XML,run_statistics,2381,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375369/HRR1375369_sta.xml,no,no,data/external/HRA005567/HRR1375369/HRR1375369_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375370,HRX1076971,CP1-1,CP1-1-b,HRR1375370_f1.fq.gz,FASTQ,raw,2297190750,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375370/HRR1375370_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375370/HRR1375370_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375370,HRX1076971,CP1-1,CP1-1-b,HRR1375370_r2.fq.gz,FASTQ,raw,5109464458,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375370/HRR1375370_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375370/HRR1375370_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375370,,,,HRR1375370_sta.xml,XML,run_statistics,2357,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375370/HRR1375370_sta.xml,no,no,data/external/HRA005567/HRR1375370/HRR1375370_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375371,HRX1076971,CP1-1,CP1-1-c,HRR1375371_f1.fq.gz,FASTQ,raw,4075347870,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375371/HRR1375371_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375371/HRR1375371_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375371,HRX1076971,CP1-1,CP1-1-c,HRR1375371_r2.fq.gz,FASTQ,raw,9095823108,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375371/HRR1375371_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375371/HRR1375371_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375371,,,,HRR1375371_sta.xml,XML,run_statistics,2375,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375371/HRR1375371_sta.xml,no,no,data/external/HRA005567/HRR1375371/HRR1375371_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375372,HRX1076971,CP1-1,CP1-1-d,HRR1375372_f1.fq.gz,FASTQ,raw,2958337163,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375372/HRR1375372_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375372/HRR1375372_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375372,HRX1076971,CP1-1,CP1-1-d,HRR1375372_r2.fq.gz,FASTQ,raw,6612485400,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375372/HRR1375372_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375372/HRR1375372_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375372,,,,HRR1375372_sta.xml,XML,run_statistics,2363,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375372/HRR1375372_sta.xml,no,no,data/external/HRA005567/HRR1375372/HRR1375372_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375373,HRX1076971,CP1-1,CP1-1-e,HRR1375373_f1.fq.gz,FASTQ,raw,7400813688,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375373/HRR1375373_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375373/HRR1375373_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375373,HRX1076971,CP1-1,CP1-1-e,HRR1375373_r2.fq.gz,FASTQ,raw,16570751480,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375373/HRR1375373_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375373/HRR1375373_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375373,,,,HRR1375373_sta.xml,XML,run_statistics,2384,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375373/HRR1375373_sta.xml,no,no,data/external/HRA005567/HRR1375373/HRR1375373_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375374,HRX1076971,CP1-1,CP1-1-f,HRR1375374_f1.fq.gz,FASTQ,raw,7838256313,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375374/HRR1375374_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375374/HRR1375374_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375374,HRX1076971,CP1-1,CP1-1-f,HRR1375374_r2.fq.gz,FASTQ,raw,17599914035,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375374/HRR1375374_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375374/HRR1375374_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375374,,,,HRR1375374_sta.xml,XML,run_statistics,2388,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375374/HRR1375374_sta.xml,no,no,data/external/HRA005567/HRR1375374/HRR1375374_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375375,HRX1076971,CP1-1,CP1-1-g,HRR1375375_f1.fq.gz,FASTQ,raw,7288572285,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375375/HRR1375375_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375375/HRR1375375_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375375,HRX1076971,CP1-1,CP1-1-g,HRR1375375_r2.fq.gz,FASTQ,raw,16343973970,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375375/HRR1375375_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375375/HRR1375375_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375375,,,,HRR1375375_sta.xml,XML,run_statistics,2386,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375375/HRR1375375_sta.xml,no,no,data/external/HRA005567/HRR1375375/HRR1375375_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375376,HRX1076971,CP1-1,CP1-1-h,HRR1375376_f1.fq.gz,FASTQ,raw,8476939804,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375376/HRR1375376_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375376/HRR1375376_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375376,HRX1076971,CP1-1,CP1-1-h,HRR1375376_r2.fq.gz,FASTQ,raw,19010733705,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375376/HRR1375376_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375376/HRR1375376_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375376,,,,HRR1375376_sta.xml,XML,run_statistics,2390,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375376/HRR1375376_sta.xml,no,no,data/external/HRA005567/HRR1375376/HRR1375376_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375377,HRX1076972,CP1-2,CP1-2-a,HRR1375377_f1.fq.gz,FASTQ,raw,6536675375,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375377/HRR1375377_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375377/HRR1375377_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375377,HRX1076972,CP1-2,CP1-2-a,HRR1375377_r2.fq.gz,FASTQ,raw,14804345249,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375377/HRR1375377_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375377/HRR1375377_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375377,,,,HRR1375377_sta.xml,XML,run_statistics,2383,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375377/HRR1375377_sta.xml,no,no,data/external/HRA005567/HRR1375377/HRR1375377_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375378,HRX1076972,CP1-2,CP1-2-b,HRR1375378_f1.fq.gz,FASTQ,raw,4549488322,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375378/HRR1375378_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375378/HRR1375378_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375378,HRX1076972,CP1-2,CP1-2-b,HRR1375378_r2.fq.gz,FASTQ,raw,10244428741,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375378/HRR1375378_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375378/HRR1375378_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375378,,,,HRR1375378_sta.xml,XML,run_statistics,2377,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375378/HRR1375378_sta.xml,no,no,data/external/HRA005567/HRR1375378/HRR1375378_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375379,HRX1076972,CP1-2,CP1-2-c,HRR1375379_f1.fq.gz,FASTQ,raw,6128843068,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375379/HRR1375379_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375379/HRR1375379_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375379,HRX1076972,CP1-2,CP1-2-c,HRR1375379_r2.fq.gz,FASTQ,raw,13841945886,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375379/HRR1375379_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375379/HRR1375379_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375379,,,,HRR1375379_sta.xml,XML,run_statistics,2383,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375379/HRR1375379_sta.xml,no,no,data/external/HRA005567/HRR1375379/HRR1375379_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375380,HRX1076972,CP1-2,CP1-2-d,HRR1375380_f1.fq.gz,FASTQ,raw,7609360654,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375380/HRR1375380_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375380/HRR1375380_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375380,HRX1076972,CP1-2,CP1-2-d,HRR1375380_r2.fq.gz,FASTQ,raw,17182903087,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375380/HRR1375380_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375380/HRR1375380_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375380,,,,HRR1375380_sta.xml,XML,run_statistics,2387,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375380/HRR1375380_sta.xml,no,no,data/external/HRA005567/HRR1375380/HRR1375380_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375381,HRX1076972,CP1-2,CP1-2-e,HRR1375381_f1.fq.gz,FASTQ,raw,676332910,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375381/HRR1375381_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375381/HRR1375381_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375381,HRX1076972,CP1-2,CP1-2-e,HRR1375381_r2.fq.gz,FASTQ,raw,1520456460,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375381/HRR1375381_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375381/HRR1375381_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375381,,,,HRR1375381_sta.xml,XML,run_statistics,2333,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375381/HRR1375381_sta.xml,no,no,data/external/HRA005567/HRR1375381/HRR1375381_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375382,HRX1076972,CP1-2,CP1-2-f,HRR1375382_f1.fq.gz,FASTQ,raw,3772426462,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375382/HRR1375382_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375382/HRR1375382_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375382,HRX1076972,CP1-2,CP1-2-f,HRR1375382_r2.fq.gz,FASTQ,raw,8514554497,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375382/HRR1375382_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375382/HRR1375382_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375382,,,,HRR1375382_sta.xml,XML,run_statistics,2373,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375382/HRR1375382_sta.xml,no,no,data/external/HRA005567/HRR1375382/HRR1375382_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375383,HRX1076972,CP1-2,CP1-2-g,HRR1375383_f1.fq.gz,FASTQ,raw,8019627707,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375383/HRR1375383_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375383/HRR1375383_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375383,HRX1076972,CP1-2,CP1-2-g,HRR1375383_r2.fq.gz,FASTQ,raw,18091206809,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375383/HRR1375383_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375383/HRR1375383_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375383,,,,HRR1375383_sta.xml,XML,run_statistics,2389,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375383/HRR1375383_sta.xml,no,no,data/external/HRA005567/HRR1375383/HRR1375383_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375384,HRX1076972,CP1-2,CP1-2-h,HRR1375384_f1.fq.gz,FASTQ,raw,6852058274,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375384/HRR1375384_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375384/HRR1375384_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375384,HRX1076972,CP1-2,CP1-2-h,HRR1375384_r2.fq.gz,FASTQ,raw,15499663229,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375384/HRR1375384_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375384/HRR1375384_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375384,,,,HRR1375384_sta.xml,XML,run_statistics,2384,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375384/HRR1375384_sta.xml,no,no,data/external/HRA005567/HRR1375384/HRR1375384_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375385,HRX1076973,CP1-3,CP1-3-a,HRR1375385_f1.fq.gz,FASTQ,raw,4783051734,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375385/HRR1375385_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375385/HRR1375385_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375385,HRX1076973,CP1-3,CP1-3-a,HRR1375385_r2.fq.gz,FASTQ,raw,11415267815,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375385/HRR1375385_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375385/HRR1375385_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375385,,,,HRR1375385_sta.xml,XML,run_statistics,2387,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375385/HRR1375385_sta.xml,no,no,data/external/HRA005567/HRR1375385/HRR1375385_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375386,HRX1076973,CP1-3,CP1-3-b,HRR1375386_f1.fq.gz,FASTQ,raw,3367180496,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375386/HRR1375386_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375386/HRR1375386_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375386,HRX1076973,CP1-3,CP1-3-b,HRR1375386_r2.fq.gz,FASTQ,raw,7932994300,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375386/HRR1375386_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375386/HRR1375386_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375386,,,,HRR1375386_sta.xml,XML,run_statistics,2379,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375386/HRR1375386_sta.xml,no,no,data/external/HRA005567/HRR1375386/HRR1375386_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375387,HRX1076973,CP1-3,CP1-3-c,HRR1375387_f1.fq.gz,FASTQ,raw,3192000153,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375387/HRR1375387_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375387/HRR1375387_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375387,HRX1076973,CP1-3,CP1-3-c,HRR1375387_r2.fq.gz,FASTQ,raw,7543587108,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375387/HRR1375387_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375387/HRR1375387_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375387,,,,HRR1375387_sta.xml,XML,run_statistics,2373,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375387/HRR1375387_sta.xml,no,no,data/external/HRA005567/HRR1375387/HRR1375387_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375388,HRX1076973,CP1-3,CP1-3-d,HRR1375388_f1.fq.gz,FASTQ,raw,4093615815,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375388/HRR1375388_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375388/HRR1375388_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375388,HRX1076973,CP1-3,CP1-3-d,HRR1375388_r2.fq.gz,FASTQ,raw,9618061665,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375388/HRR1375388_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375388/HRR1375388_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375388,,,,HRR1375388_sta.xml,XML,run_statistics,2382,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375388/HRR1375388_sta.xml,no,no,data/external/HRA005567/HRR1375388/HRR1375388_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375389,HRX1076973,CP1-3,CP1-3-e,HRR1375389_f1.fq.gz,FASTQ,raw,2196865533,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375389/HRR1375389_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375389/HRR1375389_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375389,HRX1076973,CP1-3,CP1-3-e,HRR1375389_r2.fq.gz,FASTQ,raw,5184120239,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375389/HRR1375389_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375389/HRR1375389_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375389,,,,HRR1375389_sta.xml,XML,run_statistics,2362,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375389/HRR1375389_sta.xml,no,no,data/external/HRA005567/HRR1375389/HRR1375389_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375390,HRX1076973,CP1-3,CP1-3-f,HRR1375390_f1.fq.gz,FASTQ,raw,4117211588,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375390/HRR1375390_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375390/HRR1375390_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375390,HRX1076973,CP1-3,CP1-3-f,HRR1375390_r2.fq.gz,FASTQ,raw,9764950191,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375390/HRR1375390_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375390/HRR1375390_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375390,,,,HRR1375390_sta.xml,XML,run_statistics,2382,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375390/HRR1375390_sta.xml,no,no,data/external/HRA005567/HRR1375390/HRR1375390_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375391,HRX1076973,CP1-3,CP1-3-g,HRR1375391_f1.fq.gz,FASTQ,raw,3004046512,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375391/HRR1375391_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375391/HRR1375391_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375391,HRX1076973,CP1-3,CP1-3-g,HRR1375391_r2.fq.gz,FASTQ,raw,7103481854,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375391/HRR1375391_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375391/HRR1375391_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375391,,,,HRR1375391_sta.xml,XML,run_statistics,2371,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375391/HRR1375391_sta.xml,no,no,data/external/HRA005567/HRR1375391/HRR1375391_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375392,HRX1076973,CP1-3,CP1-3-h,HRR1375392_f1.fq.gz,FASTQ,raw,3966376690,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375392/HRR1375392_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375392/HRR1375392_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375392,HRX1076973,CP1-3,CP1-3-h,HRR1375392_r2.fq.gz,FASTQ,raw,9442382654,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375392/HRR1375392_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375392/HRR1375392_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375392,,,,HRR1375392_sta.xml,XML,run_statistics,2382,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375392/HRR1375392_sta.xml,no,no,data/external/HRA005567/HRR1375392/HRR1375392_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375393,HRX1076974,CP1-4,CP1-4-a,HRR1375393_f1.fq.gz,FASTQ,raw,4307073463,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375393/HRR1375393_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375393/HRR1375393_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375393,HRX1076974,CP1-4,CP1-4-a,HRR1375393_r2.fq.gz,FASTQ,raw,9818488279,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375393/HRR1375393_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375393/HRR1375393_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375393,,,,HRR1375393_sta.xml,XML,run_statistics,2377,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375393/HRR1375393_sta.xml,no,no,data/external/HRA005567/HRR1375393/HRR1375393_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375394,HRX1076974,CP1-4,CP1-4-b,HRR1375394_f1.fq.gz,FASTQ,raw,7486575868,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375394/HRR1375394_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375394/HRR1375394_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375394,HRX1076974,CP1-4,CP1-4-b,HRR1375394_r2.fq.gz,FASTQ,raw,17238371764,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375394/HRR1375394_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375394/HRR1375394_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375394,,,,HRR1375394_sta.xml,XML,run_statistics,2389,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375394/HRR1375394_sta.xml,no,no,data/external/HRA005567/HRR1375394/HRR1375394_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375395,HRX1076974,CP1-4,CP1-4-c,HRR1375395_f1.fq.gz,FASTQ,raw,7407737014,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375395/HRR1375395_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375395/HRR1375395_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375395,HRX1076974,CP1-4,CP1-4-c,HRR1375395_r2.fq.gz,FASTQ,raw,17054142242,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375395/HRR1375395_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375395/HRR1375395_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375395,,,,HRR1375395_sta.xml,XML,run_statistics,2389,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375395/HRR1375395_sta.xml,no,no,data/external/HRA005567/HRR1375395/HRR1375395_sta.xml,not_downloaded,,ignored,官方run统计；未提交附件
HRA005567,HRR1375396,HRX1076974,CP1-4,CP1-4-d,HRR1375396_f1.fq.gz,FASTQ,raw,720286595,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375396/HRR1375396_f1.fq.gz,yes,no,data/raw/HRA005567/HRR1375396/HRR1375396_f1.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
HRA005567,HRR1375396,HRX1076974,CP1-4,CP1-4-d,HRR1375396_r2.fq.gz,FASTQ,raw,1648561808,https://download.cncb.ac.cn/gsa-human/HRA005567/HRR1375396/HRR1375396_r2.fq.gz,yes,no,data/raw/HRA005567/HRR1375396/HRR1375396_r2.fq.gz,not_downloaded,,ignored,官方HTTPS目录；未下载
